Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Coil Signal' (mV),"Coil Signal"" (mV)",Range (mV),M. Quad. Signal (emu),M. Raw' (emu),"M. Raw"" (emu)",Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),VSM Status (code),Motor Status (code),Measure Status (code),Measure Count,System Temp. (K),Temp. Status (code),Field Status (code),Chamber Status (code),Motor Current (amps),Motor Heatsink Temp. (C),Map 01,Map 02,Map 03,Map 04,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
3772686385,50.14739609,428.3688354,0.001267682,4.54E-06,1,0.999253354,40.02988815,2.0006713,10.32000035,0.013685071,0.002881578,0.25,3.37E-05,0.001266308,4.31E-05,50.14754105,50.14754105,422.4983826,434.2392883,43.25219574,17.50256479,43.56851959,0,0,0,40,49.86522675,1,6,1,1.968841553,49.36461639,,,,,,,,,,,,,,,,
3772686386,50.14730644,438.1444702,0.001287011,4.28E-06,1,0.999253354,40.02988815,2.000723061,10.30999981,0.013911076,0.00283266,0.25,2.57E-05,0.00128568,3.52E-05,50.14725113,50.14725113,434.2392883,442.0496521,43.78526639,17.50656113,43.56696701,0,0,0,40,49.86564255,1,6,1,1.960601807,50.34213257,,,,,,,,,,,,,,,,
3772686387,50.14730072,447.8740082,0.001290594,4.63E-06,1,0.999253354,40.02988815,2.000612449,10.30999981,0.013935583,0.002914127,0.25,3.26E-05,0.001289209,4.21E-05,50.14736176,50.14736176,442.0496521,453.6983643,43.35458908,17.50149971,43.56496811,0,0,0,40,49.86522675,1,6,1,1.965789795,49.85337448,,,,,,,,,,,,,,,,
3772686388,50.1472702,458.9029541,0.001316735,4.00E-06,1,0.999253354,40.02988815,2.000792226,10.30999981,0.014197153,0.003093231,0.25,4.43E-05,0.001315241,5.40E-05,50.14723969,50.14723969,453.6983643,464.1075439,43.70554028,17.50636056,43.56407928,0,0,0,40,49.86587143,1,6,1,1.958465576,51.80840683,,,,,,,,,,,,,,,,
3772686389,50.14758682,468.07724,0.001337339,4.43E-06,1,0.999253354,40.02988815,2.000792226,10.30999981,0.01442741,0.003097353,0.25,4.09E-05,0.001335852,5.08E-05,50.14730072,50.14730072,464.1075439,472.046936,44.20969068,17.50636056,43.56851959,0,0,0,40,49.86564255,1,6,1,1.954650879,50.83089066,,,,,,,,,,,,,,,,
3772686390,50.14780235,477.7376709,0.0013456,4.19E-06,1,0.999253354,40.02988815,2.000702135,10.32000035,0.01452193,0.003083441,0.25,3.81E-05,0.001344126,4.81E-05,50.14787292,50.14787292,472.046936,483.4284058,43.62425092,17.50396875,43.56874084,0,0,0,40,49.86500168,1,6,1,1.956481934,50.34213257,,,,,,,,,,,,,,,,
3772686391,50.14763641,488.6307068,0.001377847,3.99E-06,1,0.999253354,40.02988815,2.000758704,10.30999981,0.014871167,0.003152954,0.25,3.86E-05,0.001376342,4.88E-05,50.14773178,50.14773178,483.4284058,493.8330078,43.79542756,17.50583647,43.57118225,0,0,0,40,49.8653717,1,6,1,1.966400146,49.36461639,,,,,,,,,,,,,,,,
3772686392,50.14730644,498.4017181,0.001382999,4.52E-06,1,0.999253354,40.02988815,2.000758704,10.30999981,0.014949268,0.003041769,0.25,2.74E-05,0.001381572,3.77E-05,50.14754105,50.14754105,493.8330078,502.9704285,43.84935993,17.50583647,43.57229233,0,0,0,40,49.86532211,1,6,1,1.968841553,49.85337448,,,,,,,,,,,,,,,,
3772686393,50.1468029,508.0989838,0.00139248,3.65E-06,1,0.999253354,40.02988815,2.000675676,10.30999981,0.015045893,0.003091354,0.25,3.03E-05,0.001391025,4.06E-05,50.14707184,50.14707184,502.9704285,513.2275391,43.35380745,17.50508475,43.56585693,0,0,0,40,49.8650856,1,6,1,1.965637207,49.85337448,,,,,,,,,,,,,,,,
3772686394,50.14633751,517.7041016,0.001410358,3.40E-06,1,0.999253354,40.02988815,2.000724976,10.30999981,0.015229094,0.00318755,0.25,3.58E-05,0.001408845,4.63E-05,50.14653397,50.14653397,513.2275391,522.1806641,43.3717849,17.50757478,43.56585693,0,0,0,40,49.86505127,1,6,1,1.959686279,50.34213257,,,,,,,,,,,,,,,,
